#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.001000
#E' stato utilizzato l'algoritmo Leap Frog
#Legenda
#1:t 2:x 3:v 4:dE
0.251000 2.057123 -0.552029 -0.408936
0.252000 2.056568 -0.558199 -0.408934
0.253000 2.056007 -0.564368 -0.408932
0.254000 2.055439 -0.570535 -0.408931
0.255000 2.054866 -0.576701 -0.408929
0.256000 2.054286 -0.582864 -0.408927
0.257000 2.053700 -0.589026 -0.408925
0.258000 2.053108 -0.595187 -0.408924
0.259000 2.052509 -0.601345 -0.408922
0.260000 2.051905 -0.607502 -0.408920
0.261000 2.051294 -0.613656 -0.408919
0.262000 2.050678 -0.619809 -0.408917
0.263000 2.050055 -0.625960 -0.408915
0.264000 2.049426 -0.632110 -0.408914
0.265000 2.048791 -0.638257 -0.408912
0.266000 2.048149 -0.644402 -0.408910
0.267000 2.047502 -0.650546 -0.408909
0.268000 2.046848 -0.656687 -0.408907
0.269000 2.046188 -0.662827 -0.408906
0.270000 2.045522 -0.668965 -0.408904
0.271000 2.044850 -0.675100 -0.408902
0.272000 2.044172 -0.681234 -0.408901
0.273000 2.043488 -0.687365 -0.408899
0.274000 2.042798 -0.693495 -0.408897
0.275000 2.042101 -0.699622 -0.408896
0.276000 2.041398 -0.705747 -0.408894
0.277000 2.040690 -0.711870 -0.408892
0.278000 2.039975 -0.717991 -0.408891
0.279000 2.039254 -0.724110 -0.408889
0.280000 2.038526 -0.730227 -0.408887
0.281000 2.037793 -0.736341 -0.408886
0.282000 2.037054 -0.742454 -0.408884
0.283000 2.036308 -0.748564 -0.408883
0.284000 2.035557 -0.754671 -0.408881
0.285000 2.034799 -0.760777 -0.408879
0.286000 2.034035 -0.766880 -0.408878
0.287000 2.033265 -0.772981 -0.408876
0.288000 2.032489 -0.779080 -0.408875
0.289000 2.031707 -0.785176 -0.408873
0.290000 2.030919 -0.791270 -0.408871
0.291000 2.030124 -0.797362 -0.408870
0.292000 2.029324 -0.803451 -0.408868
0.293000 2.028517 -0.809537 -0.408867
0.294000 2.027705 -0.815622 -0.408865
0.295000 2.026886 -0.821704 -0.408863
0.296000 2.026061 -0.827783 -0.408862
0.297000 2.025231 -0.833860 -0.408860
0.298000 2.024394 -0.839934 -0.408859
0.299000 2.023551 -0.846006 -0.408857
0.300000 2.022702 -0.852076 -0.408855
0.301000 2.021847 -0.858143 -0.408854
0.302000 2.020985 -0.864207 -0.408852
0.303000 2.020118 -0.870269 -0.408851
0.304000 2.019245 -0.876328 -0.408849
0.305000 2.018366 -0.882384 -0.408848
0.306000 2.017480 -0.888438 -0.408846
0.307000 2.016589 -0.894489 -0.408845
0.308000 2.015691 -0.900537 -0.408843
0.309000 2.014788 -0.906583 -0.408841
0.310000 2.013878 -0.912626 -0.408840
0.311000 2.012962 -0.918666 -0.408838
0.312000 2.012041 -0.924704 -0.408837
0.313000 2.011113 -0.930738 -0.408835
0.314000 2.010179 -0.936770 -0.408834
0.315000 2.009239 -0.942800 -0.408832
0.316000 2.008294 -0.948826 -0.408831
0.317000 2.007342 -0.954849 -0.408829
0.318000 2.006384 -0.960870 -0.408828
0.319000 2.005420 -0.966888 -0.408826
0.320000 2.004450 -0.972902 -0.408825
0.321000 2.003474 -0.978914 -0.408823
0.322000 2.002492 -0.984923 -0.408822
0.323000 2.001504 -0.990929 -0.408820
0.324000 2.000510 -0.996932 -0.408819
0.325000 1.999511 -1.002932 -0.408817
0.326000 1.998505 -1.008929 -0.408816
0.327000 1.997493 -1.014923 -0.408814
0.328000 1.996475 -1.020914 -0.408813
0.329000 1.995451 -1.026902 -0.408811
0.330000 1.994421 -1.032887 -0.408810
0.331000 1.993385 -1.038869 -0.408808
0.332000 1.992343 -1.044847 -0.408807
0.333000 1.991295 -1.050823 -0.408805
0.334000 1.990242 -1.056795 -0.408804
0.335000 1.989182 -1.062764 -0.408802
0.336000 1.988116 -1.068730 -0.408801
0.337000 1.987044 -1.074693 -0.408799
0.338000 1.985967 -1.080652 -0.408798
0.339000 1.984883 -1.086609 -0.408796
0.340000 1.983793 -1.092562 -0.408795
0.341000 1.982698 -1.098511 -0.408794
0.342000 1.981596 -1.104458 -0.408792
0.343000 1.980489 -1.110401 -0.408791
0.344000 1.979376 -1.116341 -0.408789
0.345000 1.978256 -1.122277 -0.408788
0.346000 1.977131 -1.128210 -0.408786
0.347000 1.976000 -1.134140 -0.408785
0.348000 1.974863 -1.140066 -0.408784
0.349000 1.973720 -1.145989 -0.408782
0.350000 1.972571 -1.151909 -0.408781
0.351000 1.971416 -1.157825 -0.408779
0.352000 1.970255 -1.163737 -0.408778
0.353000 1.969088 -1.169646 -0.408776
0.354000 1.967916 -1.175552 -0.408775
0.355000 1.966737 -1.181454 -0.408774
0.356000 1.965553 -1.187352 -0.408772
0.357000 1.964363 -1.193247 -0.408771
0.358000 1.963166 -1.199138 -0.408770
0.359000 1.961964 -1.205026 -0.408768
0.360000 1.960756 -1.210910 -0.408767
0.361000 1.959543 -1.216790 -0.408765
0.362000 1.958323 -1.222667 -0.408764
0.363000 1.957097 -1.228540 -0.408763
0.364000 1.955866 -1.234410 -0.408761
0.365000 1.954628 -1.240275 -0.408760
0.366000 1.953385 -1.246138 -0.408759
0.367000 1.952136 -1.251996 -0.408757
0.368000 1.950881 -1.257850 -0.408756
0.369000 1.949620 -1.263701 -0.408755
0.370000 1.948354 -1.269548 -0.408753
0.371000 1.947081 -1.275391 -0.408752
0.372000 1.945803 -1.281231 -0.408751
0.373000 1.944519 -1.287066 -0.408749
0.374000 1.943229 -1.292898 -0.408748
0.375000 1.941933 -1.298725 -0.408747
0.376000 1.940631 -1.304549 -0.408745
