#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.001000
#E' stato utilizzato l'algoritmo di Eulero-Cromer
#Legenda
#1:t 2:x 3:v 4:dE
0.444000 1.837478 -1.689885 -0.409787
0.445000 1.835782 -1.695397 -0.409788
0.446000 1.834081 -1.700905 -0.409789
0.447000 1.832375 -1.706407 -0.409790
0.448000 1.830663 -1.711904 -0.409791
0.449000 1.828946 -1.717396 -0.409792
0.450000 1.827223 -1.722883 -0.409793
0.451000 1.825495 -1.728365 -0.409794
0.452000 1.823761 -1.733841 -0.409795
0.453000 1.822021 -1.739312 -0.409796
0.454000 1.820277 -1.744778 -0.409797
0.455000 1.818526 -1.750239 -0.409798
0.456000 1.816771 -1.755695 -0.409799
0.457000 1.815010 -1.761145 -0.409800
0.458000 1.813243 -1.766590 -0.409800
0.459000 1.811471 -1.772030 -0.409801
0.460000 1.809693 -1.777464 -0.409802
0.461000 1.807911 -1.782893 -0.409803
0.462000 1.806122 -1.788317 -0.409804
0.463000 1.804328 -1.793735 -0.409805
0.464000 1.802529 -1.799148 -0.409806
0.465000 1.800725 -1.804556 -0.409807
0.466000 1.798915 -1.809958 -0.409808
0.467000 1.797099 -1.815355 -0.409809
0.468000 1.795279 -1.820746 -0.409809
0.469000 1.793453 -1.826132 -0.409810
0.470000 1.791621 -1.831512 -0.409811
0.471000 1.789784 -1.836887 -0.409812
0.472000 1.787942 -1.842257 -0.409813
0.473000 1.786094 -1.847620 -0.409814
0.474000 1.784241 -1.852979 -0.409814
0.475000 1.782383 -1.858331 -0.409815
0.476000 1.780519 -1.863679 -0.409816
0.477000 1.778650 -1.869020 -0.409817
0.478000 1.776776 -1.874356 -0.409818
0.479000 1.774896 -1.879686 -0.409819
0.480000 1.773011 -1.885011 -0.409819
0.481000 1.771121 -1.890330 -0.409820
0.482000 1.769225 -1.895644 -0.409821
0.483000 1.767324 -1.900951 -0.409822
0.484000 1.765418 -1.906253 -0.409823
0.485000 1.763507 -1.911549 -0.409823
0.486000 1.761590 -1.916840 -0.409824
0.487000 1.759668 -1.922125 -0.409825
0.488000 1.757740 -1.927404 -0.409826
0.489000 1.755807 -1.932677 -0.409826
0.490000 1.753870 -1.937944 -0.409827
0.491000 1.751926 -1.943206 -0.409828
0.492000 1.749978 -1.948462 -0.409829
0.493000 1.748024 -1.953712 -0.409829
0.494000 1.746065 -1.958956 -0.409830
0.495000 1.744101 -1.964194 -0.409831
0.496000 1.742132 -1.969426 -0.409831
0.497000 1.740157 -1.974653 -0.409832
0.498000 1.738177 -1.979873 -0.409833
0.499000 1.736192 -1.985088 -0.409834
0.500000 1.734202 -1.990296 -0.409834
0.501000 1.732206 -1.995499 -0.409835
0.502000 1.730205 -2.000695 -0.409836
0.503000 1.728200 -2.005886 -0.409836
0.504000 1.726189 -2.011071 -0.409837
0.505000 1.724172 -2.016249 -0.409838
0.506000 1.722151 -2.021422 -0.409838
0.507000 1.720124 -2.026588 -0.409839
0.508000 1.718092 -2.031749 -0.409840
0.509000 1.716056 -2.036903 -0.409840
0.510000 1.714014 -2.042051 -0.409841
0.511000 1.711966 -2.047193 -0.409842
0.512000 1.709914 -2.052329 -0.409842
0.513000 1.707857 -2.057459 -0.409843
0.514000 1.705794 -2.062582 -0.409843
0.515000 1.703726 -2.067700 -0.409844
0.516000 1.701653 -2.072811 -0.409845
0.517000 1.699576 -2.077916 -0.409845
0.518000 1.697493 -2.083015 -0.409846
0.519000 1.695404 -2.088107 -0.409846
0.520000 1.693311 -2.093193 -0.409847
0.521000 1.691213 -2.098273 -0.409848
0.522000 1.689110 -2.103347 -0.409848
0.523000 1.687001 -2.108414 -0.409849
0.524000 1.684888 -2.113475 -0.409849
0.525000 1.682769 -2.118530 -0.409850
0.526000 1.680646 -2.123578 -0.409850
0.527000 1.678517 -2.128620 -0.409851
0.528000 1.676383 -2.133656 -0.409851
0.529000 1.674245 -2.138685 -0.409852
0.530000 1.672101 -2.143707 -0.409852
0.531000 1.669952 -2.148724 -0.409853
0.532000 1.667798 -2.153734 -0.409853
0.533000 1.665640 -2.158737 -0.409854
0.534000 1.663476 -2.163734 -0.409854
0.535000 1.661307 -2.168724 -0.409855
0.536000 1.659134 -2.173708 -0.409855
0.537000 1.656955 -2.178686 -0.409856
0.538000 1.654771 -2.183657 -0.409856
0.539000 1.652583 -2.188621 -0.409857
0.540000 1.650389 -2.193579 -0.409857
0.541000 1.648191 -2.198530 -0.409858
0.542000 1.645987 -2.203474 -0.409858
0.543000 1.643779 -2.208412 -0.409859
0.544000 1.641565 -2.213344 -0.409859
0.545000 1.639347 -2.218268 -0.409860
0.546000 1.637124 -2.223186 -0.409860
0.547000 1.634896 -2.228098 -0.409860
0.548000 1.632663 -2.233002 -0.409861
0.549000 1.630425 -2.237900 -0.409861
0.550000 1.628182 -2.242792 -0.409862
0.551000 1.625934 -2.247676 -0.409862
0.552000 1.623682 -2.252554 -0.409862
0.553000 1.621424 -2.257425 -0.409863
0.554000 1.619162 -2.262289 -0.409863
0.555000 1.616895 -2.267147 -0.409864
0.556000 1.614623 -2.271998 -0.409864
0.557000 1.612346 -2.276841 -0.409864
0.558000 1.610064 -2.281678 -0.409865
0.559000 1.607778 -2.286509 -0.409865
0.560000 1.605487 -2.291332 -0.409865
0.561000 1.603190 -2.296148 -0.409866
0.562000 1.600889 -2.300958 -0.409866
0.563000 1.598584 -2.305761 -0.409866
0.564000 1.596273 -2.310556 -0.409867
0.565000 1.593958 -2.315345 -0.409867
0.566000 1.591638 -2.320127 -0.409867
0.567000 1.589313 -2.324902 -0.409867
0.568000 1.586983 -2.329670 -0.409868
0.569000 1.584649 -2.334431 -0.409868
0.570000 1.582310 -2.339185 -0.409868
0.571000 1.579966 -2.343932 -0.409869
0.572000 1.577617 -2.348672 -0.409869
0.573000 1.575263 -2.353405 -0.409869
0.574000 1.572905 -2.358130 -0.409869
0.575000 1.570543 -2.362849 -0.409870
0.576000 1.568175 -2.367561 -0.409870
0.577000 1.565803 -2.372265 -0.409870
0.578000 1.563426 -2.376963 -0.409870
0.579000 1.561044 -2.381653 -0.409871
0.580000 1.558658 -2.386336 -0.409871
0.581000 1.556267 -2.391012 -0.409871
0.582000 1.553871 -2.395681 -0.409871
0.583000 1.551471 -2.400342 -0.409871
0.584000 1.549066 -2.404997 -0.409872
0.585000 1.546656 -2.409644 -0.409872
0.586000 1.544242 -2.414284 -0.409872
0.587000 1.541823 -2.418917 -0.409872
0.588000 1.539399 -2.423542 -0.409872
0.589000 1.536971 -2.428160 -0.409873
0.590000 1.534538 -2.432771 -0.409873
0.591000 1.532101 -2.437375 -0.409873
0.592000 1.529659 -2.441971 -0.409873
0.593000 1.527212 -2.446560 -0.409873
0.594000 1.524761 -2.451142 -0.409873
0.595000 1.522306 -2.455716 -0.409873
0.596000 1.519845 -2.460283 -0.409874
0.597000 1.517381 -2.464843 -0.409874
0.598000 1.514911 -2.469395 -0.409874
0.599000 1.512437 -2.473939 -0.409874
0.600000 1.509959 -2.478477 -0.409874
0.601000 1.507476 -2.483007 -0.409874
0.602000 1.504988 -2.487529 -0.409874
0.603000 1.502496 -2.492044 -0.409874
0.604000 1.500000 -2.496552 -0.409874
0.605000 1.497499 -2.501052 -0.409874
0.606000 1.494993 -2.505544 -0.409874
0.607000 1.492483 -2.510029 -0.409874
0.608000 1.489968 -2.514506 -0.409875
0.609000 1.487449 -2.518976 -0.409875
0.610000 1.484926 -2.523439 -0.409875
0.611000 1.482398 -2.527893 -0.409875
0.612000 1.479866 -2.532341 -0.409875
0.613000 1.477329 -2.536780 -0.409875
0.614000 1.474788 -2.541212 -0.409875
0.615000 1.472242 -2.545637 -0.409875
0.616000 1.469692 -2.550053 -0.409875
0.617000 1.467138 -2.554462 -0.409875
0.618000 1.464579 -2.558864 -0.409875
