#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Velvet Velocita'
#Legenda
#1:t 2:x 3:v 4:dE
20.100000 -2.081621 -0.049331 -0.409006
20.150000 -2.076282 0.262511 -0.409011
20.200000 -2.055370 0.572385 -0.409033
20.250000 -2.019043 0.877966 -0.409071
20.300000 -1.967573 1.176962 -0.409124
20.350000 -1.901347 1.467131 -0.409189
20.400000 -1.820860 1.746297 -0.409266
20.450000 -1.726717 2.012365 -0.409351
20.500000 -1.619624 2.263341 -0.409443
20.550000 -1.500383 2.497341 -0.409538
20.600000 -1.369890 2.712612 -0.409634
20.650000 -1.229122 2.907538 -0.409727
20.700000 -1.079136 3.080657 -0.409816
20.750000 -0.921056 3.230671 -0.409897
20.800000 -0.756069 3.356456 -0.409967
20.850000 -0.585411 3.457067 -0.410026
20.900000 -0.410362 3.531750 -0.410071
20.950000 -0.232236 3.579945 -0.410100
21.000000 -0.052368 3.601290 -0.410113
21.050000 0.127893 3.595625 -0.410109
21.100000 0.307195 3.562994 -0.410090
21.150000 0.484193 3.503640 -0.410054
21.200000 0.657559 3.418008 -0.410003
21.250000 0.825993 3.306742 -0.409939
21.300000 0.988233 3.170675 -0.409864
21.350000 1.143061 3.010828 -0.409780
21.400000 1.289316 2.828400 -0.409689
21.450000 1.425901 2.624758 -0.409594
21.500000 1.551792 2.401431 -0.409498
21.550000 1.666044 2.160094 -0.409404
21.600000 1.767801 1.902555 -0.409315
21.650000 1.856300 1.630748 -0.409233
21.700000 1.930876 1.346710 -0.409160
21.750000 1.990971 1.052571 -0.409100
21.800000 2.036133 0.750538 -0.409054
21.850000 2.066024 0.442877 -0.409022
21.900000 2.080421 0.131893 -0.409007
21.950000 2.079214 -0.180079 -0.409008
22.000000 2.062413 -0.490701 -0.409026
22.050000 2.030144 -0.797643 -0.409060
22.100000 1.982648 -1.098602 -0.409109
22.150000 1.920283 -1.391322 -0.409171
22.200000 1.843516 -1.673607 -0.409245
22.250000 1.752923 -1.943340 -0.409328
22.300000 1.649182 -2.198498 -0.409418
22.350000 1.533073 -2.437167 -0.409513
22.400000 1.405465 -2.657558 -0.409609
22.450000 1.267317 -2.858016 -0.409703
22.500000 1.119664 -3.037040 -0.409793
22.550000 0.963613 -3.193286 -0.409876
22.600000 0.800335 -3.325582 -0.409950
22.650000 0.631055 -3.432936 -0.410012
22.700000 0.457042 -3.514543 -0.410060
22.750000 0.279601 -3.569791 -0.410094
22.800000 0.100062 -3.598266 -0.410111
22.850000 -0.080226 -3.599754 -0.410112
22.900000 -0.259913 -3.574243 -0.410096
22.950000 -0.437650 -3.521926 -0.410065
23.000000 -0.612106 -3.443194 -0.410018
23.050000 -0.781970 -3.338639 -0.409957
23.100000 -0.945969 -3.209043 -0.409885
23.150000 -1.102874 -3.055380 -0.409803
23.200000 -1.251507 -2.878801 -0.409713
23.250000 -1.390754 -2.680632 -0.409619
23.300000 -1.519571 -2.462357 -0.409523
23.350000 -1.636990 -2.225615 -0.409428
23.400000 -1.742132 -1.972181 -0.409338
23.450000 -1.834208 -1.703956 -0.409253
23.500000 -1.912528 -1.422951 -0.409178
23.550000 -1.976503 -1.131273 -0.409115
23.600000 -2.025655 -0.831111 -0.409065
23.650000 -2.059614 -0.524716 -0.409029
23.700000 -2.078127 -0.214386 -0.409009
23.750000 -2.081053 0.097553 -0.409006
23.800000 -2.068371 0.408760 -0.409020
23.850000 -2.040177 0.716901 -0.409049
23.900000 -1.996681 1.019665 -0.409094
23.950000 -1.938210 1.314782 -0.409153
24.000000 -1.865203 1.600038 -0.409224
24.050000 -1.778207 1.873294 -0.409305
24.100000 -1.677874 2.132500 -0.409394
24.150000 -1.564957 2.375712 -0.409487
24.200000 -1.440302 2.601107 -0.409583
24.250000 -1.304846 2.806993 -0.409678
24.300000 -1.159603 2.991826 -0.409770
24.350000 -1.005663 3.154221 -0.409855
24.400000 -0.844181 3.292960 -0.409931
24.450000 -0.676367 3.407001 -0.409997
24.500000 -0.503481 3.495489 -0.410049
24.550000 -0.326818 3.557762 -0.410086
24.600000 -0.147705 3.593351 -0.410108
24.650000 0.032517 3.601990 -0.410113
24.700000 0.212494 3.583614 -0.410102
24.750000 0.390878 3.538362 -0.410075
24.800000 0.566330 3.466571 -0.410032
24.850000 0.737535 3.368781 -0.409975
24.900000 0.903208 3.245725 -0.409905
24.950000 1.062108 3.098326 -0.409825
25.000000 1.213041 2.927690 -0.409737
25.050000 1.354877 2.735096 -0.409644
25.100000 1.486551 2.521989 -0.409549
25.150000 1.607076 2.289967 -0.409453
25.200000 1.715548 2.040771 -0.409361
25.250000 1.811153 1.776268 -0.409275
25.300000 1.893174 1.498444 -0.409197
25.350000 1.960997 1.209381 -0.409130
25.400000 2.014112 0.911248 -0.409076
25.450000 2.052122 0.606280 -0.409037
25.500000 2.074740 0.296765 -0.409013
25.550000 2.081798 -0.014975 -0.409006
25.600000 2.073243 -0.326603 -0.409015
25.650000 2.049138 -0.635782 -0.409040
25.700000 2.009665 -0.940192 -0.409081
25.750000 1.955119 -1.237551 -0.409136
25.800000 1.885910 -1.525628 -0.409204
25.850000 1.802556 -1.802263 -0.409283
25.900000 1.705683 -2.065381 -0.409370
25.950000 1.596018 -2.313008 -0.409462
26.000000 1.474383 -2.543288 -0.409558
26.050000 1.341689 -2.754494 -0.409653
26.100000 1.198933 -2.945040 -0.409746
26.150000 1.047185 -3.113499 -0.409833
26.200000 0.887583 -3.258607 -0.409912
26.250000 0.721324 -3.379275 -0.409981
26.300000 0.549656 -3.474599 -0.410036
26.350000 0.373865 -3.543863 -0.410078
26.400000 0.195269 -3.586548 -0.410104
26.450000 0.015210 -3.602334 -0.410114
26.500000 -0.164964 -3.591102 -0.410107
26.550000 -0.343900 -3.552937 -0.410083
26.600000 -0.520258 -3.488125 -0.410044
26.650000 -0.692713 -3.397153 -0.409991
26.700000 -0.859973 -3.280701 -0.409925
26.750000 -1.020783 -3.139644 -0.409847
26.800000 -1.173937 -2.975040 -0.409761
26.850000 -1.318287 -2.788124 -0.409669
26.900000 -1.452750 -2.580296 -0.409574
26.950000 -1.576317 -2.353116 -0.409478
27.000000 -1.688061 -2.108287 -0.409385
27.050000 -1.787145 -1.847647 -0.409297
27.100000 -1.872826 -1.573149 -0.409217
27.150000 -1.944460 -1.286853 -0.409147
27.200000 -2.001511 -0.990905 -0.409089
27.250000 -2.043551 -0.687525 -0.409046
27.300000 -2.070264 -0.378989 -0.409018
27.350000 -2.081450 -0.067611 -0.409006
27.400000 -2.077025 0.244275 -0.409011
27.450000 -2.057022 0.554329 -0.409032
27.500000 -2.021592 0.860225 -0.409069
27.550000 -1.971000 1.159669 -0.409120
27.600000 -1.905625 1.450416 -0.409185
27.650000 -1.825958 1.730285 -0.409261
27.700000 -1.732597 1.997176 -0.409346
27.750000 -1.626241 2.249089 -0.409437
27.800000 -1.507688 2.484134 -0.409532
27.850000 -1.377827 2.700547 -0.409628
27.900000 -1.237633 2.896707 -0.409722
27.950000 -1.088157 3.071141 -0.409811
28.000000 -0.930519 3.222542 -0.409892
28.050000 -0.765902 3.349773 -0.409964
28.100000 -0.595542 3.451881 -0.410023
28.150000 -0.420714 3.528101 -0.410068
28.200000 -0.242731 3.577859 -0.410099
28.250000 -0.062928 3.600784 -0.410113
28.300000 0.117347 3.596702 -0.410110
28.350000 0.296742 3.565646 -0.410091
28.400000 0.473911 3.507847 -0.410056
28.450000 0.647527 3.423739 -0.410006
28.500000 0.816285 3.313953 -0.409943
28.550000 0.978922 3.179312 -0.409869
28.600000 1.134217 3.020827 -0.409785
28.650000 1.281005 2.839685 -0.409694
28.700000 1.418185 2.637246 -0.409599
28.750000 1.544729 2.415027 -0.409504
28.800000 1.659688 2.174696 -0.409409
28.850000 1.762199 1.918055 -0.409320
28.900000 1.851493 1.647028 -0.409237
28.950000 1.926902 1.363648 -0.409164
29.000000 1.987858 1.070041 -0.409103
29.050000 2.033906 0.768409 -0.409056
29.100000 2.064699 0.461014 -0.409024
29.150000 2.080007 0.150161 -0.409007
29.200000 2.079715 -0.161819 -0.409008
29.250000 2.063825 -0.472584 -0.409025
29.300000 2.032457 -0.779805 -0.409057
29.350000 1.985845 -1.081178 -0.409105
29.400000 1.924339 -1.374442 -0.409167
29.450000 1.848401 -1.657397 -0.409240
29.500000 1.758599 -1.927922 -0.409323
29.550000 1.655608 -2.183988 -0.409413
29.600000 1.540200 -2.423673 -0.409507
29.650000 1.413241 -2.645181 -0.409603
29.700000 1.275682 -2.846851 -0.409698
29.750000 1.128556 -3.027168 -0.409788
29.800000 0.972965 -3.184783 -0.409872
29.850000 0.810078 -3.318511 -0.409946
29.900000 0.641114 -3.427350 -0.410009
29.950000 0.467343 -3.510484 -0.410058
30.000000 0.290066 -3.567290 -0.410092
30.050000 0.110614 -3.597341 -0.410111
30.100000 -0.069668 -3.600412 -0.410112
30.150000 -0.249428 -3.576480 -0.410098
30.200000 -0.427316 -3.525724 -0.410067
30.250000 -0.602000 -3.448525 -0.410021
30.300000 -0.772169 -3.345463 -0.409961
30.350000 -0.936546 -3.217309 -0.409889
30.400000 -1.093900 -3.065026 -0.409808
30.450000 -1.243049 -2.889754 -0.409719
30.500000 -1.382875 -2.692810 -0.409625
30.550000 -1.512330 -2.475670 -0.409529
