#Posizione iniziale=2.000000
#Velocita' iniziale=1.000000
#Pulsazione al quadrato=3.000000
#Tempo massimo di integrazione=100.000000
#Passo di tempo=0.050000
#E' stato utilizzato l'algoritmo Leap Frog
#Legenda
#1:t 2:x 3:v 4:dE
15.250000 1.110743 -3.046833 -0.386408
15.300000 0.954236 -3.201706 -0.388817
15.350000 0.790572 -3.332567 -0.391831
15.400000 0.620979 -3.438433 -0.395358
15.450000 0.446729 -3.518511 -0.399295
15.500000 0.269128 -3.572201 -0.403522
15.550000 0.089509 -3.599098 -0.407913
15.600000 -0.090782 -3.599003 -0.412337
15.650000 -0.270392 -3.571915 -0.416661
15.700000 -0.447973 -3.518038 -0.420756
15.750000 -0.622195 -3.437775 -0.424500
15.800000 -0.791751 -3.331729 -0.427779
15.850000 -0.955368 -3.200695 -0.430496
15.900000 -1.111820 -3.045656 -0.432569
15.950000 -1.259934 -2.867774 -0.433937
16.000000 -1.398598 -2.668384 -0.434559
16.050000 -1.526772 -2.448982 -0.434415
16.100000 -1.643496 -2.211212 -0.433510
16.150000 -1.747893 -1.956857 -0.431872
16.200000 -1.839182 -1.687827 -0.429549
16.250000 -1.916676 -1.406137 -0.426611
16.300000 -1.979795 -1.113902 -0.423145
16.350000 -2.028066 -0.813312 -0.419257
16.400000 -2.061127 -0.506623 -0.415061
16.450000 -2.078729 -0.196134 -0.410684
16.500000 -2.080740 0.115826 -0.406256
16.550000 -2.067146 0.426918 -0.401911
16.600000 -2.038048 0.734807 -0.397779
16.650000 -1.993665 1.037186 -0.393982
16.700000 -1.934330 1.331785 -0.390636
16.750000 -1.860487 1.616397 -0.387839
16.800000 -1.772690 1.888885 -0.385677
16.850000 -1.671598 2.147207 -0.384212
16.900000 -1.557969 2.389424 -0.383491
16.950000 -1.432656 2.613721 -0.383533
17.000000 -1.296597 2.818415 -0.384338
17.050000 -1.150814 3.001971 -0.385882
17.100000 -0.996400 3.163012 -0.388118
17.150000 -0.834513 3.300330 -0.390979
17.200000 -0.666367 3.412896 -0.394380
17.250000 -0.493223 3.499866 -0.398220
17.300000 -0.316381 3.560586 -0.402382
17.350000 -0.137165 3.594602 -0.406742
17.400000 0.043080 3.601658 -0.411171
17.450000 0.223001 3.581702 -0.415534
17.500000 0.401250 3.534883 -0.419702
17.550000 0.576489 3.461553 -0.423550
17.600000 0.747405 3.362261 -0.426962
17.650000 0.912715 3.237752 -0.429836
17.700000 1.071180 3.088960 -0.432087
17.750000 1.221611 2.917000 -0.433647
17.800000 1.362880 2.723163 -0.434468
17.850000 1.493928 2.508903 -0.434528
17.900000 1.613771 2.275825 -0.433823
17.950000 1.721510 2.025679 -0.432375
18.000000 1.816339 1.760341 -0.430227
18.050000 1.897544 1.481799 -0.427444
18.100000 1.964519 1.192145 -0.424108
18.150000 2.016759 0.893549 -0.420321
18.200000 2.053873 0.588252 -0.416194
18.250000 2.075584 0.278542 -0.411853
18.300000 2.081728 -0.033256 -0.407426
18.350000 2.072258 -0.344805 -0.403046
18.400000 2.047247 -0.653768 -0.398845
18.450000 2.006882 -0.957828 -0.394948
18.500000 1.951464 -1.254704 -0.391472
18.550000 1.881411 -1.542169 -0.388521
18.600000 1.797247 -1.818069 -0.386183
18.650000 1.699604 -2.080333 -0.384529
18.700000 1.589214 -2.326994 -0.383608
18.750000 1.466905 -2.556203 -0.383447
18.800000 1.333594 -2.766240 -0.384052
18.850000 1.190281 -2.955531 -0.385403
18.900000 1.038041 -3.122655 -0.387462
18.950000 0.878015 -3.266359 -0.390165
19.000000 0.711405 -3.385566 -0.393433
19.050000 0.539459 -3.479381 -0.397167
19.100000 0.363467 -3.547100 -0.401256
19.150000 0.184749 -3.588216 -0.405576
19.200000 0.004645 -3.602421 -0.410000
19.250000 -0.175493 -3.589607 -0.414393
19.300000 -0.354316 -3.549872 -0.418625
19.350000 -0.530480 -3.483512 -0.422569
19.400000 -0.702667 -3.391026 -0.426107
19.450000 -0.869583 -3.273107 -0.429133
19.500000 -1.029977 -3.130640 -0.431556
19.550000 -1.182647 -2.964693 -0.433304
19.600000 -1.326447 -2.776511 -0.434325
19.650000 -1.460298 -2.567505 -0.434587
19.700000 -1.583197 -2.339243 -0.434083
19.750000 -1.694222 -2.093437 -0.432828
19.800000 -1.792541 -1.831929 -0.430860
19.850000 -1.877415 -1.556683 -0.428238
19.900000 -1.948209 -1.269761 -0.425039
19.950000 -2.004391 -0.973316 -0.421361
20.000000 -2.045541 -0.669571 -0.417312
20.050000 -2.071349 -0.360804 -0.413015
20.100000 -2.081621 -0.049331 -0.408598
20.150000 -2.076282 0.262511 -0.404193
20.200000 -2.055370 0.572385 -0.399932
20.250000 -2.019043 0.877966 -0.395943
20.300000 -1.967573 1.176962 -0.392345
20.350000 -1.901347 1.467131 -0.389246
20.400000 -1.820860 1.746297 -0.386738
20.450000 -1.726717 2.012365 -0.384897
20.500000 -1.619624 2.263341 -0.383778
20.550000 -1.500383 2.497341 -0.383415
20.600000 -1.369890 2.712612 -0.383818
20.650000 -1.229122 2.907538 -0.384975
20.700000 -1.079136 3.080657 -0.386851
20.750000 -0.921056 3.230671 -0.389391
20.800000 -0.756069 3.356456 -0.392519
20.850000 -0.585411 3.457067 -0.396140
